add-m,1,10000,20000,983325,49,0
add-m,2,10000,40000,3031240,75,0
add-m,4,10000,80000,14225381,177,0
add-m,8,10000,160000,23555077,147,0
add-m,12,10000,240000,32737863,136,0
add-s,1,10000,20000,580045,29,0
add-s,2,10000,40000,2017154,50,0
add-s,4,10000,80000,13969306,174,0
add-s,8,10000,160000,45374872,283,0
add-s,12,10000,240000,101869198,424,0
